month,tasmin,year,country,iso3,season
Mar,21.9,2010,Brazil,BRA,autumn
Apr,21.0,2010,Brazil,BRA,autumn
May,19.8,2010,Brazil,BRA,autumn
Jun,18.1,2010,Brazil,BRA,winter
Jul,18.1,2010,Brazil,BRA,winter
Aug,18.4,2010,Brazil,BRA,winter
Sep,20.6,2010,Brazil,BRA,spring
Oct,20.8,2010,Brazil,BRA,spring
Nov,20.9,2010,Brazil,BRA,spring
Dec,21.3,2010,Brazil,BRA,summer
Jan,21.2,2011,Brazil,BRA,summer
Feb,21.1,2011,Brazil,BRA,summer
Mar,21.0,2011,Brazil,BRA,autumn
Apr,20.8,2011,Brazil,BRA,autumn
May,19.6,2011,Brazil,BRA,autumn
Jun,18.5,2011,Brazil,BRA,winter
Jul,18.2,2011,Brazil,BRA,winter
Aug,18.7,2011,Brazil,BRA,winter
Sep,20.0,2011,Brazil,BRA,spring
Oct,20.6,2011,Brazil,BRA,spring
Nov,20.8,2011,Brazil,BRA,spring
Dec,21.2,2011,Brazil,BRA,summer
Jan,20.9,2012,Brazil,BRA,summer
Feb,21.1,2012,Brazil,BRA,summer
Mar,21.0,2012,Brazil,BRA,autumn
Apr,20.9,2012,Brazil,BRA,autumn
May,19.6,2012,Brazil,BRA,autumn
Jun,18.6,2012,Brazil,BRA,winter
Jul,17.9,2012,Brazil,BRA,winter
Aug,18.8,2012,Brazil,BRA,winter
Sep,20.4,2012,Brazil,BRA,spring
Oct,21.4,2012,Brazil,BRA,spring
Nov,21.4,2012,Brazil,BRA,spring
Dec,21.7,2012,Brazil,BRA,summer
Jan,21.5,2013,Brazil,BRA,summer
Feb,21.6,2013,Brazil,BRA,summer
Mar,21.5,2013,Brazil,BRA,autumn
Apr,20.7,2013,Brazil,BRA,autumn
May,19.8,2013,Brazil,BRA,autumn
Jun,19.0,2013,Brazil,BRA,winter
Jul,18.1,2013,Brazil,BRA,winter
Aug,18.2,2013,Brazil,BRA,winter
Sep,20.1,2013,Brazil,BRA,spring
Oct,20.8,2013,Brazil,BRA,spring
Nov,21.0,2013,Brazil,BRA,spring
Dec,21.4,2013,Brazil,BRA,summer
Jan,21.5,2014,Brazil,BRA,summer
Feb,21.4,2014,Brazil,BRA,summer
Mar,21.1,2014,Brazil,BRA,autumn
Apr,21.0,2014,Brazil,BRA,autumn
May,19.8,2014,Brazil,BRA,autumn
Jun,18.9,2014,Brazil,BRA,winter
Jul,18.0,2014,Brazil,BRA,winter
Aug,18.9,2014,Brazil,BRA,winter
Sep,20.7,2014,Brazil,BRA,spring
Oct,21.3,2014,Brazil,BRA,spring
Nov,21.4,2014,Brazil,BRA,spring
Dec,21.5,2014,Brazil,BRA,summer
Jan,21.8,2015,Brazil,BRA,summer
Feb,21.5,2015,Brazil,BRA,summer
Mar,21.3,2015,Brazil,BRA,autumn
Apr,21.1,2015,Brazil,BRA,autumn
May,19.9,2015,Brazil,BRA,autumn
Jun,19.0,2015,Brazil,BRA,winter
Jul,18.5,2015,Brazil,BRA,winter
Aug,19.6,2015,Brazil,BRA,winter
Sep,21.1,2015,Brazil,BRA,spring
Oct,21.3,2015,Brazil,BRA,spring
Nov,21.9,2015,Brazil,BRA,spring
Dec,22.0,2015,Brazil,BRA,summer
Jan,21.8,2016,Brazil,BRA,summer
Feb,21.7,2016,Brazil,BRA,summer
Mar,21.9,2016,Brazil,BRA,autumn
Apr,21.8,2016,Brazil,BRA,autumn
May,20.0,2016,Brazil,BRA,autumn
Jun,18.2,2016,Brazil,BRA,winter
Jul,18.6,2016,Brazil,BRA,winter
Aug,19.2,2016,Brazil,BRA,winter
Sep,20.0,2016,Brazil,BRA,spring
Oct,21.3,2016,Brazil,BRA,spring
Nov,21.4,2016,Brazil,BRA,spring
Dec,21.6,2016,Brazil,BRA,summer
Jan,21.6,2017,Brazil,BRA,summer
Feb,21.6,2017,Brazil,BRA,summer
Mar,21.5,2017,Brazil,BRA,autumn
Apr,21.0,2017,Brazil,BRA,autumn
May,20.4,2017,Brazil,BRA,autumn
Jun,19.1,2017,Brazil,BRA,winter
Jul,18.0,2017,Brazil,BRA,winter
Aug,18.9,2017,Brazil,BRA,winter
Sep,20.5,2017,Brazil,BRA,spring
Oct,21.2,2017,Brazil,BRA,spring
Nov,21.2,2017,Brazil,BRA,spring
Dec,21.5,2017,Brazil,BRA,summer
Jan,21.4,2018,Brazil,BRA,summer
Feb,21.2,2018,Brazil,BRA,summer
Mar,21.6,2018,Brazil,BRA,autumn
Apr,21.1,2018,Brazil,BRA,autumn
May,19.7,2018,Brazil,BRA,autumn
Jun,18.2,2018,Brazil,BRA,winter
Jul,18.3,2018,Brazil,BRA,winter
Aug,18.4,2018,Brazil,BRA,winter
Sep,20.5,2018,Brazil,BRA,spring
Oct,21.0,2018,Brazil,BRA,spring
Nov,21.4,2018,Brazil,BRA,spring
Dec,21.4,2018,Brazil,BRA,summer
Jan,21.9,2019,Brazil,BRA,summer
Feb,21.7,2019,Brazil,BRA,summer
Mar,21.6,2019,Brazil,BRA,autumn
Apr,21.3,2019,Brazil,BRA,autumn
May,20.4,2019,Brazil,BRA,autumn
Jun,19.3,2019,Brazil,BRA,winter
Jul,18.2,2019,Brazil,BRA,winter
Aug,18.7,2019,Brazil,BRA,winter
Sep,20.7,2019,Brazil,BRA,spring
Oct,21.3,2019,Brazil,BRA,spring
Nov,21.9,2019,Brazil,BRA,spring
Dec,21.8,2019,Brazil,BRA,summer
Jan,21.8,2020,Brazil,BRA,summer
Feb,21.7,2020,Brazil,BRA,summer
Mar,21.9,2020,Brazil,BRA,autumn
Apr,21.0,2020,Brazil,BRA,autumn
May,19.7,2020,Brazil,BRA,autumn
Jun,19.0,2020,Brazil,BRA,winter
Jul,18.3,2020,Brazil,BRA,winter
Aug,19.2,2020,Brazil,BRA,winter
Sep,20.8,2020,Brazil,BRA,spring
Oct,21.6,2020,Brazil,BRA,spring
Nov,21.5,2020,Brazil,BRA,spring
Dec,21.7,2020,Brazil,BRA,summer
