month,tasmax,year,country,iso3,season
Jul,29.1,2000,Brazil,BRA,winter
Aug,31.1,2000,Brazil,BRA,winter
Sep,31.1,2000,Brazil,BRA,spring
Oct,32.2,2000,Brazil,BRA,spring
Nov,31.1,2000,Brazil,BRA,spring
Dec,30.8,2000,Brazil,BRA,summer
Jan,30.7,2001,Brazil,BRA,summer
Feb,30.9,2001,Brazil,BRA,summer
Mar,30.7,2001,Brazil,BRA,autumn
Apr,30.7,2001,Brazil,BRA,autumn
May,29.8,2001,Brazil,BRA,autumn
Jun,28.9,2001,Brazil,BRA,winter
Jul,30.3,2001,Brazil,BRA,winter
Aug,31.5,2001,Brazil,BRA,winter
Sep,31.6,2001,Brazil,BRA,spring
Oct,31.9,2001,Brazil,BRA,spring
Nov,31.6,2001,Brazil,BRA,spring
Dec,31.0,2001,Brazil,BRA,summer
Jan,30.8,2002,Brazil,BRA,summer
Feb,30.9,2002,Brazil,BRA,summer
Mar,31.0,2002,Brazil,BRA,autumn
Apr,30.8,2002,Brazil,BRA,autumn
May,30.4,2002,Brazil,BRA,autumn
Jun,29.7,2002,Brazil,BRA,winter
Jul,30.3,2002,Brazil,BRA,winter
Aug,31.6,2002,Brazil,BRA,winter
Sep,31.5,2002,Brazil,BRA,spring
Oct,32.7,2002,Brazil,BRA,spring
Nov,31.6,2002,Brazil,BRA,spring
Dec,31.2,2002,Brazil,BRA,summer
Jan,31.2,2003,Brazil,BRA,summer
Feb,31.2,2003,Brazil,BRA,summer
Mar,30.8,2003,Brazil,BRA,autumn
Apr,30.6,2003,Brazil,BRA,autumn
May,29.9,2003,Brazil,BRA,autumn
Jun,30.3,2003,Brazil,BRA,winter
Jul,30.0,2003,Brazil,BRA,winter
Aug,30.5,2003,Brazil,BRA,winter
Sep,31.4,2003,Brazil,BRA,spring
Oct,31.9,2003,Brazil,BRA,spring
Nov,31.5,2003,Brazil,BRA,spring
Dec,31.4,2003,Brazil,BRA,summer
Jan,31.0,2004,Brazil,BRA,summer
Feb,30.7,2004,Brazil,BRA,summer
Mar,30.7,2004,Brazil,BRA,autumn
Apr,31.0,2004,Brazil,BRA,autumn
May,29.6,2004,Brazil,BRA,autumn
Jun,29.6,2004,Brazil,BRA,winter
Jul,29.7,2004,Brazil,BRA,winter
Aug,30.9,2004,Brazil,BRA,winter
Sep,32.2,2004,Brazil,BRA,spring
Oct,32.1,2004,Brazil,BRA,spring
Nov,31.6,2004,Brazil,BRA,spring
Dec,31.2,2004,Brazil,BRA,summer
Jan,31.4,2005,Brazil,BRA,summer
Feb,31.3,2005,Brazil,BRA,summer
Mar,31.0,2005,Brazil,BRA,autumn
Apr,30.8,2005,Brazil,BRA,autumn
May,30.3,2005,Brazil,BRA,autumn
Jun,30.2,2005,Brazil,BRA,winter
Jul,29.9,2005,Brazil,BRA,winter
Aug,31.8,2005,Brazil,BRA,winter
Sep,31.3,2005,Brazil,BRA,spring
Oct,32.5,2005,Brazil,BRA,spring
Nov,31.8,2005,Brazil,BRA,spring
Dec,30.9,2005,Brazil,BRA,summer
Jan,31.4,2006,Brazil,BRA,summer
Feb,31.1,2006,Brazil,BRA,summer
Mar,30.9,2006,Brazil,BRA,autumn
Apr,30.3,2006,Brazil,BRA,autumn
May,29.3,2006,Brazil,BRA,autumn
Jun,29.6,2006,Brazil,BRA,winter
Jul,30.5,2006,Brazil,BRA,winter
Aug,31.4,2006,Brazil,BRA,winter
Sep,31.6,2006,Brazil,BRA,spring
Oct,32.2,2006,Brazil,BRA,spring
Nov,31.3,2006,Brazil,BRA,spring
Dec,31.4,2006,Brazil,BRA,summer
Jan,31.3,2007,Brazil,BRA,summer
Feb,31.0,2007,Brazil,BRA,summer
Mar,31.0,2007,Brazil,BRA,autumn
Apr,30.8,2007,Brazil,BRA,autumn
May,29.6,2007,Brazil,BRA,autumn
Jun,30.0,2007,Brazil,BRA,winter
Jul,29.9,2007,Brazil,BRA,winter
Aug,30.9,2007,Brazil,BRA,winter
Sep,32.3,2007,Brazil,BRA,spring
Oct,32.3,2007,Brazil,BRA,spring
Nov,31.6,2007,Brazil,BRA,spring
Dec,31.1,2007,Brazil,BRA,summer
Jan,30.4,2008,Brazil,BRA,summer
Feb,30.6,2008,Brazil,BRA,summer
Mar,30.4,2008,Brazil,BRA,autumn
Apr,30.3,2008,Brazil,BRA,autumn
May,29.3,2008,Brazil,BRA,autumn
Jun,29.1,2008,Brazil,BRA,winter
Jul,30.3,2008,Brazil,BRA,winter
Aug,31.6,2008,Brazil,BRA,winter
Sep,31.5,2008,Brazil,BRA,spring
Oct,32.4,2008,Brazil,BRA,spring
Nov,31.6,2008,Brazil,BRA,spring
Dec,31.0,2008,Brazil,BRA,summer
Jan,30.7,2009,Brazil,BRA,summer
Feb,30.7,2009,Brazil,BRA,summer
Mar,30.8,2009,Brazil,BRA,autumn
Apr,30.5,2009,Brazil,BRA,autumn
May,29.9,2009,Brazil,BRA,autumn
Jun,29.1,2009,Brazil,BRA,winter
Jul,30.0,2009,Brazil,BRA,winter
Aug,31.3,2009,Brazil,BRA,winter
Sep,32.0,2009,Brazil,BRA,spring
Oct,32.1,2009,Brazil,BRA,spring
Nov,32.2,2009,Brazil,BRA,spring
Dec,31.0,2009,Brazil,BRA,summer
Jan,31.3,2010,Brazil,BRA,summer
