month,tasmax,year,country,iso3,season
May,20.71,2017,China,CHN,spring
Jun,24.07,2017,China,CHN,summer
Jul,25.85,2017,China,CHN,summer
Aug,25.08,2017,China,CHN,summer
Sep,20.09,2017,China,CHN,autumn
Oct,13.86,2017,China,CHN,autumn
Nov,6.48,2017,China,CHN,autumn
Dec,-0.56,2017,China,CHN,winter
Jan,-0.42,2018,China,CHN,winter
Feb,1.95,2018,China,CHN,winter
Mar,9.49,2018,China,CHN,spring
Apr,16.42,2018,China,CHN,spring
May,19.73,2018,China,CHN,spring
Jun,23.66,2018,China,CHN,summer
Jul,25.52,2018,China,CHN,summer
Aug,25.17,2018,China,CHN,summer
Sep,21.59,2018,China,CHN,autumn
Oct,14.69,2018,China,CHN,autumn
Nov,7.44,2018,China,CHN,autumn
Dec,1.05,2018,China,CHN,winter
Jan,-0.16,2019,China,CHN,winter
Feb,3.93,2019,China,CHN,winter
Mar,9.72,2019,China,CHN,spring
Apr,15.19,2019,China,CHN,spring
May,20.62,2019,China,CHN,spring
Jun,23.77,2019,China,CHN,summer
Jul,25.26,2019,China,CHN,summer
Aug,24.94,2019,China,CHN,summer
Sep,20.45,2019,China,CHN,autumn
Oct,13.98,2019,China,CHN,autumn
Nov,7.26,2019,China,CHN,autumn
Dec,-0.44,2019,China,CHN,winter
